fecha_semana_inicio,fecha_semana_fin,anio_referencia_y,mes_referencia_y,semana_iso,departamento,produccion_semanal_proxy_t,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,RH2M,GWETROOT,ALLSKY_SFC_SW_DWN,WS2M,lluvia_acum_4s,lluvia_acum_8s,anomalia_lluvia_semana_iso,t2m_max_ma_4s,gwetroot_ma_4s,gwettop_ma_4s,dummy_exceso_lluvia_p75,dummy_estres_hidrico_p25,dummy_temp_max_alta_p75,precio_interno_cop_carga,precio_externo_exdock_cent_usd_lb,exportaciones_mensual_miles_sacos,trm_promedio_semana_cop_usd,fecha_semana_label
2022-01-03,2022-01-09,2022,1,1,CAUCA,48.95526346817457,2.295714285714286,20.59428571428571,25.26857142857143,17.63142857142857,85.47285714285714,0.76,15.06142857142857,1.785714285714286,11.82285714285714,28.48857142857143,-2.548857142857144,25.05714285714286,0.7667857142857143,0.7696428571428572,0,0,0,2147857.142857143,15.5,1031.827,4045.23,2022-01-03
2022-01-10,2022-01-16,2022,1,2,CAUCA,48.95526346817457,4.097142857142857,20.06285714285714,24.97285714285714,16.98285714285714,84.55999999999999,0.7671428571428571,14.22,1.77,12.22571428571429,28.26857142857143,-0.6342857142857143,25.21357142857143,0.7646428571428572,0.7667857142857144,0,1,0,2164571.428571429,15.5,1031.827,4000.91,2022-01-10
2022-01-17,2022-01-23,2022,1,3,CAUCA,48.95526346817457,0.6714285714285715,21.6,26.81142857142857,18.02857142857143,82.94000000000001,0.75,14.99714285714286,1.44,11.09285714285714,26.40571428571429,-3.024285714285714,25.71964285714286,0.7603571428571428,0.76,0,1,0,2172500.0,15.5,1031.827,3990.57,2022-01-17
2022-01-24,2022-01-30,2022,1,4,CAUCA,48.95526346817457,3.857142857142857,19.99714285714285,24.38285714285714,17.42142857142857,87.4742857142857,0.7528571428571428,15.13142857142857,1.972857142857142,10.92142857142857,26.39285714285714,0.6485714285714286,25.35892857142857,0.7575,0.7560714285714286,0,1,0,2130142.857142857,15.5,1031.827,3969.46,2022-01-24
2022-01-31,2022-02-06,2022,2,5,CAUCA,56.66250611330992,2.5,20.77142857142857,26.00857142857143,17.43428571428571,84.29714285714286,0.7457142857142857,14.50714285714286,1.997142857142857,11.12571428571429,22.94857142857143,-1.762142857142857,25.54392857142857,0.7539285714285714,0.7517857142857143,0,1,0,2165142.857142857,15.63,983.233,3950.62,2022-01-31
2022-02-07,2022-02-13,2022,2,6,CAUCA,57.94704655416581,4.207142857142857,20.02714285714286,24.66571428571428,17.31714285714286,86.51428571428572,0.7628571428571428,12.94285714285714,1.788571428571428,11.23571428571429,23.46142857142857,1.008928571428572,25.46714285714286,0.7528571428571428,0.7525,0,1,0,2254142.857142857,15.63,983.233,3940.58,2022-02-07
2022-02-14,2022-02-20,2022,2,7,CAUCA,57.94704655416581,4.977142857142858,20.56428571428572,25.12285714285714,17.95285714285714,87.68857142857144,0.7614285714285715,13.93285714285714,1.728571428571428,15.54142857142857,26.63428571428572,1.171428571428572,25.045,0.7557142857142857,0.7607142857142857,0,1,0,2245857.142857143,15.63,983.233,3939.26,2022-02-14
2022-02-21,2022-02-27,2022,2,8,CAUCA,57.94704655416581,7.057142857142857,20.23571428571429,24.69714285714286,17.64428571428572,86.66428571428571,0.7742857142857142,13.26714285714286,1.808571428571428,18.74142857142857,29.66285714285715,2.840714285714286,25.12357142857143,0.7610714285714285,0.7685714285714286,0,1,0,2183333.333333333,15.63,983.233,3923.17,2022-02-21
2022-02-28,2022-03-06,2022,3,9,CAUCA,52.4635782206197,13.06571428571429,20.22428571428572,24.75,17.56571428571429,87.2057142857143,0.8071428571428572,13.36857142857143,1.751428571428571,29.30714285714286,40.43285714285715,7.336785714285716,24.80892857142857,0.7764285714285715,0.7910714285714285,1,0,0,2040714.285714286,17.25,1120.626,3852.78,2022-02-28
2022-03-07,2022-03-13,2022,3,10,CAUCA,51.54966683169533,2.075714285714286,21.10857142857143,26.59571428571428,17.44428571428572,82.50428571428571,0.7985714285714286,16.42571428571429,1.548571428571428,27.17571428571429,38.41142857142857,-4.926428571428572,25.29142857142857,0.7853571428571429,0.7971428571428572,1,0,0,2003000.0,17.25,1120.626,3799.2,2022-03-07
2022-03-14,2022-03-20,2022,3,11,CAUCA,51.54966683169533,3.744285714285714,20.63857142857143,25.07571428571429,17.93857142857143,85.03999999999999,0.7914285714285715,13.92142857142857,1.497142857142857,25.94285714285714,41.48428571428572,-0.1714285714285712,25.27964285714286,0.7928571428571429,0.8032142857142857,1,0,0,1959285.714285714,17.25,1120.626,3821.39,2022-03-14
2022-03-21,2022-03-27,2022,3,12,CAUCA,51.54966683169533,2.832857142857143,20.80714285714286,25.34142857142857,18.11285714285714,86.77142857142857,0.7857142857142857,12.67428571428571,1.502857142857143,21.71857142857143,40.46,0.1464285714285713,25.44071428571429,0.7957142857142857,0.8039285714285714,0,0,0,1990571.428571429,17.25,1120.626,3790.55,2022-03-21
2022-03-28,2022-04-03,2022,3,13,CAUCA,48.18983390440293,4.957142857142857,21.15857142857143,26.09571428571428,18.18571428571429,85.35714285714286,0.7957142857142857,14.28428571428571,1.438571428571429,13.61,42.91714285714286,-0.2889285714285714,25.77714285714286,0.7928571428571429,0.7960714285714285,0,0,0,1981285.714285714,17.25,1120.626,3770.15,2022-03-28
2022-04-04,2022-04-10,2022,4,14,CAUCA,43.71005666801302,11.85714285714286,21.45428571428572,26.11285714285714,18.71571428571428,86.37142857142858,0.8314285714285715,15.07571428571429,1.448571428571429,23.39142857142857,50.56714285714286,4.677500000000001,25.65642857142857,0.8010714285714287,0.8082142857142858,1,0,0,2027000.0,17.63,848.0,3754.1,2022-04-04
2022-04-11,2022-04-17,2022,4,15,CAUCA,43.71005666801302,4.905714285714287,21.65571428571429,25.95714285714286,18.85571428571429,85.74142857142859,0.8157142857142857,13.97714285714286,1.117142857142857,24.55285714285714,50.49571428571429,-1.036071428571428,25.87678571428572,0.8071428571428572,0.8125,1,0,0,2002333.333333333,17.63,848.0,3743.94,2022-04-11
2022-04-18,2022-04-24,2022,4,16,CAUCA,43.71005666801302,8.08,20.12,24.71428571428572,16.87142857142857,84.61714285714285,0.8385714285714286,13.84714285714286,1.635714285714286,29.8,51.51857142857144,0.1953571428571425,25.72,0.8203571428571429,0.8257142857142857,1,0,0,2020714.285714286,17.63,848.0,3768.69,2022-04-18
2022-04-25,2022-05-01,2022,4,17,CAUCA,45.65988776730502,4.284285714285714,21.16857142857143,25.94428571428572,18.08571428571429,84.43285714285715,0.8314285714285713,14.36571428571429,1.274285714285714,29.12714285714286,42.73714285714286,-2.016428571428571,25.68214285714286,0.8292857142857143,0.8321428571428571,1,0,0,2070428.571428571,17.63,848.0,3940.44,2022-04-25
2022-05-02,2022-05-08,2022,5,18,CAUCA,57.35887436305707,2.528571428571428,21.75285714285715,26.99,18.33714285714285,84.0257142857143,0.8171428571428571,15.69714285714286,1.348571428571428,19.79857142857143,43.19,-0.5767857142857142,25.90142857142857,0.8257142857142856,0.8235714285714285,0,0,0,2083000.0,17.13,944.263,4033.86,2022-05-02
2022-05-09,2022-05-15,2022,5,19,CAUCA,57.35887436305707,5.325714285714286,21.43571428571429,25.74714285714285,18.60857142857143,86.49571428571429,0.8214285714285714,14.43428571428571,1.331428571428571,20.21857142857143,44.77142857142857,0.9667857142857148,25.84892857142857,0.8271428571428571,0.8253571428571428,0,0,0,2088142.857142857,17.13,944.263,4091.07,2022-05-09
2022-05-16,2022-05-22,2022,5,20,CAUCA,57.35887436305707,5.468571428571429,21.22142857142857,25.77428571428572,18.15,85.22714285714287,0.8242857142857142,13.09285714285714,1.214285714285714,17.60714285714286,47.40714285714286,0.0564285714285714,26.11392857142857,0.8235714285714285,0.82,0,0,0,2111285.714285714,17.13,944.263,4042.84,2022-05-16
2022-05-23,2022-05-29,2022,5,21,CAUCA,57.35887436305707,2.951428571428572,21.06,25.42,18.13,83.98428571428572,0.8171428571428571,14.25142857142857,1.015714285714286,16.27428571428571,45.40142857142857,-2.859285714285714,25.98285714285715,0.82,0.8164285714285714,0,0,0,2107857.142857143,17.13,944.263,3946.58,2022-05-23
2022-05-30,2022-06-05,2022,6,22,CAUCA,55.97707257161667,9.45,20.13142857142857,24.17,17.75142857142857,87.94285714285715,0.8200000000000001,12.49857142857143,1.494285714285714,23.19571428571429,42.99428571428572,-0.9249999999999988,25.27785714285714,0.8207142857142857,0.8203571428571428,1,0,0,2123000.0,17.38,939.0,3817.31,2022-05-30
2022-06-06,2022-06-12,2022,6,23,CAUCA,55.4243518550405,7.057142857142857,20.07571428571429,24.03571428571428,17.67428571428571,88.98571428571428,0.8414285714285714,12.82428571428571,1.494285714285714,24.92714285714285,45.14571428571429,1.589285714285714,24.85,0.8257142857142856,0.8246428571428571,1,0,0,2146571.428571429,17.38,939.0,3829.0,2022-06-06
2022-06-13,2022-06-19,2022,6,24,CAUCA,55.4243518550405,11.73142857142857,20.22571428571428,24.20714285714286,17.27142857142857,87.34142857142857,0.8471428571428571,13.74285714285714,1.422857142857143,31.19,48.79714285714286,3.815714285714286,24.45821428571428,0.8314285714285714,0.8314285714285714,1,0,0,2144714.285714286,17.38,939.0,3936.36,2022-06-13
2022-06-20,2022-06-26,2022,6,25,CAUCA,55.4243518550405,3.647142857142857,20.68857142857143,25.22285714285714,17.42571428571429,84.35285714285715,0.85,13.16714285714286,1.141428571428572,31.88571428571429,48.16,-0.4435714285714289,24.40892857142857,0.8396428571428571,0.8385714285714285,1,0,0,2226857.142857143,17.38,939.0,4027.43,2022-06-20
2022-06-27,2022-07-03,2022,6,26,CAUCA,54.47922892344141,1.861428571428572,20.67428571428572,25.12571428571428,17.47142857142857,85.06285714285715,0.8357142857142856,14.57,1.421428571428571,24.29714285714285,47.49285714285715,-2.222142857142857,24.64785714285714,0.8435714285714285,0.8371428571428572,1,0,0,2246285.714285714,17.38,939.0,4146.53,2022-06-27
2022-07-04,2022-07-10,2022,7,27,CAUCA,53.21906501464264,0.7371428571428572,21.39142857142857,26.88285714285714,17.72285714285714,82.20285714285714,0.8142857142857143,14.66285714285714,1.128571428571429,17.97714285714286,42.90428571428571,-2.780714285714286,25.35964285714286,0.8367857142857142,0.8271428571428572,0,0,0,2316571.428571429,17.38,1020.512,4307.47,2022-07-04
2022-07-11,2022-07-17,2022,7,28,CAUCA,53.21906501464264,1.575714285714286,20.79571428571429,25.52714285714286,17.44,84.92714285714285,0.8,14.02,1.357142857142857,7.821428571428571,39.01142857142857,-2.02,25.68964285714286,0.825,0.8125,0,0,0,2195714.285714286,17.38,1020.512,4485.42,2022-07-11
2022-07-18,2022-07-24,2022,7,29,CAUCA,53.21906501464264,3.251428571428572,21.04,26.35571428571429,17.3,80.80428571428571,0.7914285714285715,13.25428571428571,1.19,7.425714285714286,39.31142857142857,0.9685714285714287,25.97285714285714,0.8103571428571429,0.7985714285714286,0,0,0,2227857.142857143,17.38,1020.512,4367.94,2022-07-18
2022-07-25,2022-07-31,2022,7,30,CAUCA,53.21906501464264,10.2,20.81857142857143,25.39428571428571,17.47285714285714,84.43285714285715,0.8128571428571428,15.32571428571429,1.198571428571429,15.76428571428572,40.06142857142857,6.085357142857144,26.04,0.8046428571428572,0.7978571428571429,0,0,0,2252571.428571429,17.38,1020.512,4389.62,2022-07-25
2022-08-01,2022-08-07,2022,8,31,CAUCA,53.52366939089594,5.255714285714285,20.97714285714286,26.33714285714285,17.42,83.18285714285715,0.8114285714285715,13.08285714285714,1.36,20.28285714285714,38.26,3.368571428571428,25.90357142857143,0.8039285714285714,0.8003571428571429,0,0,0,2199428.571428571,17.44,872.0,4304.8,2022-08-01
2022-08-08,2022-08-14,2022,8,32,CAUCA,53.52366939089594,1.67,21.20428571428572,26.19142857142857,17.71857142857143,82.16,0.7971428571428572,14.72,1.218571428571428,20.37714285714286,28.19857142857143,-2.260357142857143,26.06964285714286,0.8032142857142858,0.7992857142857144,0,0,0,2234571.428571429,17.44,872.0,4261.47,2022-08-08
2022-08-15,2022-08-21,2022,8,33,CAUCA,53.52366939089594,0.5757142857142857,21.45428571428572,27.20428571428572,17.45,79.88714285714286,0.78,15.75142857142857,1.257142857142857,17.70142857142857,25.12714285714286,-2.347857142857143,26.28178571428571,0.8003571428571429,0.795,0,0,0,2269000.0,17.44,872.0,4302.9,2022-08-15
2022-08-22,2022-08-28,2022,8,34,CAUCA,53.52366939089594,0.2728571428571428,21.23285714285715,26.97428571428572,17.00142857142857,77.76714285714286,0.7628571428571428,15.95857142857143,1.27,7.774285714285714,23.53857142857143,-1.063928571428571,26.67678571428572,0.7878571428571428,0.7782142857142857,0,0,0,2482285.714285714,17.44,872.0,4391.15,2022-08-22
2022-08-29,2022-09-04,2022,9,35,CAUCA,50.71333431885853,3.46,21.47428571428572,27.53857142857143,17.38428571428571,79.81714285714285,0.7642857142857142,14.77285714285714,1.225714285714286,5.978571428571429,26.26142857142857,1.603214285714286,26.97714285714286,0.7760714285714285,0.7664285714285715,0,0,0,2491285.714285714,18.06,816.0,4428.22,2022-08-29
2022-09-05,2022-09-11,2022,9,36,CAUCA,48.60558301483047,0.4942857142857143,21.46857142857143,27.72714285714286,17.38714285714286,78.21285714285715,0.7542857142857143,13.88714285714286,1.301428571428571,4.802857142857143,25.18,-1.345714285714286,27.36107142857143,0.7653571428571428,0.7553571428571428,0,1,1,2420571.428571429,18.06,816.0,4426.75,2022-09-05
2022-09-12,2022-09-18,2022,9,37,CAUCA,48.60558301483047,4.682857142857143,21.10142857142857,26.09428571428571,17.86571428571429,83.36571428571429,0.7571428571428571,15.48285714285714,1.634285714285714,8.91,26.61142857142857,3.106785714285714,27.08357142857143,0.7596428571428571,0.7532142857142857,0,1,1,2336714.285714286,18.06,816.0,4398.89,2022-09-12
2022-09-19,2022-09-25,2022,9,38,CAUCA,48.60558301483047,12.78714285714286,20.54714285714286,25.10142857142857,17.67571428571429,85.70857142857143,0.7957142857142857,16.38428571428571,1.49,21.42428571428572,29.19857142857143,8.650357142857143,26.61535714285714,0.7678571428571428,0.7685714285714286,0,0,0,2368714.285714286,18.06,816.0,4415.41,2022-09-19
2022-09-26,2022-10-02,2022,9,39,CAUCA,49.0277778479003,3.104285714285715,21.22142857142857,26.74,17.8,81.78857142857143,0.79,16.63285714285714,1.22,21.06857142857143,27.04714285714285,-0.1482142857142854,26.41571428571429,0.7742857142857142,0.775,0,0,0,2429000.0,18.06,816.0,4525.71,2022-09-26
2022-10-03,2022-10-09,2022,10,40,CAUCA,50.08326493057491,7.840000000000001,20.91,26.42857142857143,17.4,83.05285714285715,0.7914285714285715,15.61285714285714,1.575714285714286,28.41428571428571,33.21714285714285,2.036785714285714,26.09107142857143,0.7835714285714286,0.7896428571428571,1,0,0,2395000.0,18.06,944.0,4572.57,2022-10-03
2022-10-10,2022-10-16,2022,10,41,CAUCA,50.08326493057491,2.487142857142857,20.54142857142857,25.01,17.60857142857143,85.62285714285714,0.7857142857142857,15.07285714285714,1.49,26.21857142857143,35.12857142857143,-2.593214285714286,25.82,0.7907142857142857,0.7960714285714285,1,0,0,2297000.0,18.06,944.0,4618.15,2022-10-10
2022-10-17,2022-10-23,2022,10,42,CAUCA,50.08326493057491,12.93714285714286,20.20428571428572,24.33285714285714,17.91142857142857,89.12142857142858,0.8099999999999999,14.08285714285714,1.747142857142857,26.36857142857143,47.79285714285714,8.120357142857143,25.62785714285715,0.7942857142857143,0.7996428571428571,1,0,0,2256285.714285714,18.06,944.0,4792.11,2022-10-17
2022-10-24,2022-10-30,2022,10,43,CAUCA,50.08326493057491,11.39,20.24857142857143,24.63571428571428,17.81142857142857,89.35857142857142,0.8428571428571427,14.35142857142857,1.764285714285714,34.65428571428571,55.72285714285714,5.532857142857142,25.10178571428571,0.8075,0.8160714285714286,1,0,0,2135142.857142857,18.06,944.0,4883.77,2022-10-24
2022-10-31,2022-11-06,2022,11,44,CAUCA,60.10636363933219,2.221428571428572,20.47571428571429,24.91,17.84571428571429,87.16,0.83,14.75571428571428,1.774285714285714,29.03571428571428,57.45,-2.083214285714286,24.72214285714286,0.8171428571428571,0.8214285714285714,1,0,0,2135285.714285714,18.5,853.0,4984.29,2022-10-31
2022-11-07,2022-11-13,2022,11,45,CAUCA,61.77688009079174,6.852857142857142,19.89857142857144,23.95285714285714,17.52571428571429,89.5,0.8342857142857143,13.77285714285714,1.804285714285714,33.40142857142857,59.62,3.385,24.45785714285714,0.8292857142857142,0.8346428571428571,1,0,0,1979714.285714286,18.5,853.0,4924.08,2022-11-07
2022-11-14,2022-11-20,2022,11,46,CAUCA,61.77688009079174,3.514285714285714,20.43,24.44571428571428,18.01714285714285,88.11142857142856,0.8371428571428571,14.43857142857143,1.444285714285714,23.97857142857143,50.34714285714286,-0.3007142857142857,24.48607142857143,0.8360714285714286,0.835,1,0,0,1917571.428571429,18.5,853.0,4906.74,2022-11-14
2022-11-21,2022-11-27,2022,11,47,CAUCA,61.77688009079174,5.532857142857144,20.17428571428572,24.84857142857143,17.36428571428571,87.60571428571428,0.83,13.74,1.815714285714286,18.12142857142857,52.77571428571429,1.015000000000001,24.53928571428571,0.8328571428571429,0.8285714285714285,0,0,0,1958428.571428571,18.5,853.0,4911.72,2022-11-21
2022-11-28,2022-12-04,2022,12,48,CAUCA,58.0920753136173,6.128571428571428,19.58,24.00857142857143,16.91428571428571,88.80142857142857,0.84,12.66285714285714,1.812857142857143,22.02857142857143,51.06428571428572,2.359642857142857,24.31392857142857,0.8353571428571428,0.8328571428571429,1,0,0,1930285.714285714,19.75,1035.0,4808.65,2022-11-28
2022-12-05,2022-12-11,2022,12,49,CAUCA,55.32847173073648,2.682857142857143,19.76571428571429,24.47142857142857,16.67,86.61142857142856,0.8385714285714286,13.82285714285714,1.61,17.85857142857143,51.26,-1.232142857142857,24.44357142857143,0.8364285714285714,0.8310714285714286,0,0,0,1887000.0,19.75,1035.0,4811.65,2022-12-05
2022-12-12,2022-12-18,2022,12,50,CAUCA,55.32847173073648,1.32,20.44428571428572,25.32,17.30142857142857,86.38428571428572,0.8228571428571428,15.02,1.295714285714286,15.66428571428572,39.64285714285714,-2.116785714285714,24.66214285714286,0.8328571428571429,0.8271428571428572,0,0,0,1943285.714285714,19.75,1035.0,4803.44,2022-12-12
2022-12-19,2022-12-25,2022,12,51,CAUCA,55.32847173073648,2.241428571428572,20.67428571428572,25.25142857142857,17.39428571428572,85.86714285714287,0.8085714285714286,16.09285714285715,1.444285714285714,12.37285714285714,30.49428571428572,-1.744285714285714,24.76285714285714,0.8275,0.8200000000000001,0,0,0,1954000.0,19.75,1035.0,4766.48,2022-12-19
2022-12-26,2023-01-01,2022,12,52,CAUCA,54.71764670741712,2.558571428571429,19.98428571428571,24.79571428571429,16.89,85.25714285714285,0.8099999999999999,15.08571428571428,1.558571428571428,8.802857142857142,30.83142857142857,-2.155714285714286,24.95964285714286,0.8200000000000001,0.8107142857142857,0,0,0,1971000.0,19.75,1035.0,4779.06,2022-12-26
2023-01-02,2023-01-08,2023,1,1,CAUCA,51.05269656750099,6.555714285714286,19.96,24.35,17.13428571428571,87.4057142857143,0.8171428571428571,13.27857142857143,1.518571428571428,12.67571428571429,30.53428571428572,1.711142857142857,24.92928571428571,0.8146428571428571,0.8085714285714286,0,0,0,1927285.714285714,22.38,832.373,4878.22,2023-01-02
2023-01-09,2023-01-15,2023,1,2,CAUCA,51.05269656750099,10.66857142857143,19.46285714285714,23.51428571428571,16.65857142857143,87.45285714285714,0.8457142857142858,13.73142857142857,1.475714285714286,22.02428571428572,37.68857142857143,5.937142857142858,24.47785714285714,0.8203571428571428,0.8185714285714286,0,0,0,1769000.0,22.38,832.373,4772.53,2023-01-09
2023-01-16,2023-01-22,2023,1,3,CAUCA,51.05269656750099,3.397142857142857,19.95857142857143,24.35571428571429,17.27714285714286,87.65285714285714,0.8457142857142858,13.03,1.407142857142857,23.18,35.55285714285714,-0.2985714285714285,24.25392857142857,0.8296428571428571,0.8289285714285715,1,0,0,1764714.285714286,22.38,832.373,4675.55,2023-01-16
2023-01-23,2023-01-29,2023,1,4,CAUCA,51.05269656750099,0.2757142857142857,21.12428571428572,27.05428571428572,16.66285714285714,80.74428571428572,0.8271428571428572,18.12571428571428,1.242857142857143,20.89714285714286,29.7,-2.932857142857143,24.81857142857143,0.8339285714285715,0.8307142857142857,0,0,0,1833428.571428571,22.38,832.373,4556.61,2023-01-23
2023-01-30,2023-02-05,2023,2,5,CAUCA,62.26233566441037,2.311428571428571,21.16714285714286,26.81,16.96571428571428,80.66714285714286,0.8085714285714286,17.04285714285714,1.332857142857143,16.65285714285714,29.32857142857143,-1.950714285714286,25.43357142857143,0.8317857142857144,0.8246428571428571,0,0,0,1966142.857142857,21.75,929.255,4627.48,2023-01-30
2023-02-06,2023-02-12,2023,2,6,CAUCA,66.74619130317413,0.2528571428571428,21.79714285714286,27.25285714285715,17.99285714285714,81.74857142857142,0.7885714285714286,14.72428571428571,1.347142857142857,6.237142857142858,28.26142857142857,-2.945357142857143,26.36821428571429,0.8175,0.8057142857142857,0,0,0,2013285.714285714,21.75,929.255,4755.62,2023-02-06
2023-02-13,2023-02-19,2023,2,7,CAUCA,66.74619130317413,3.928571428571429,21.20285714285714,25.25428571428571,18.61857142857143,87.01142857142857,0.7914285714285715,14.27142857142857,1.738571428571429,6.768571428571429,29.94857142857143,0.1228571428571423,26.59285714285715,0.8039285714285714,0.7935714285714286,0,0,0,2119714.285714286,21.75,929.255,4866.01,2023-02-13
2023-02-20,2023-02-26,2023,2,8,CAUCA,66.74619130317413,2.252857142857143,21.32714285714286,26.9,17.50428571428571,81.0942857142857,0.7914285714285715,15.82142857142857,1.425714285714285,8.745714285714286,29.64285714285714,-1.963571428571428,26.55428571428572,0.795,0.7878571428571429,0,0,0,2164857.142857143,21.75,929.255,4895.19,2023-02-20
2023-02-27,2023-03-05,2023,3,9,CAUCA,52.63774043605607,0.4771428571428572,21.73571428571429,27.11857142857142,18.36142857142857,81.99285714285715,0.7714285714285715,12.91714285714286,1.378571428571429,6.911428571428571,23.56428571428572,-5.251785714285715,26.63142857142857,0.7857142857142858,0.7796428571428572,0,0,0,2055000.0,20.88,906.561,4819.76,2023-02-27
2023-03-06,2023-03-12,2023,3,10,CAUCA,46.99436008920885,14.07285714285714,20.13,24.10142857142857,17.68571428571429,87.58571428571429,0.8042857142857143,11.88,1.545714285714286,20.73142857142857,26.96857142857143,7.070714285714287,25.84357142857143,0.7896428571428572,0.7917857142857143,0,0,0,1994285.714285714,20.88,906.561,4751.53,2023-03-06
2023-03-13,2023-03-19,2023,3,11,CAUCA,46.99436008920885,7.005714285714285,20.19428571428572,25.38,16.67,81.88857142857144,0.8371428571428571,12.35142857142857,1.367142857142857,23.80857142857143,30.57714285714286,3.09,25.875,0.8010714285714285,0.8039285714285714,1,0,0,2013714.285714286,20.88,906.561,4800.63,2023-03-13
2023-03-20,2023-03-26,2023,3,12,CAUCA,46.99436008920885,2.05,21.06857142857143,25.91,18.17428571428572,84.41857142857144,0.8200000000000001,14.16285714285714,1.691428571428572,23.60571428571428,32.35142857142857,-0.6364285714285716,25.6275,0.8082142857142858,0.8107142857142857,1,0,0,2008857.142857143,20.88,906.561,4781.07,2023-03-20
2023-03-27,2023-04-02,2023,3,13,CAUCA,43.39360646731697,5.03,21.42428571428572,25.85142857142857,18.60571428571429,85.75714285714285,0.8185714285714285,12.71714285714286,1.281428571428572,28.15857142857143,35.07,-0.2160714285714284,25.31071428571429,0.82,0.8239285714285715,1,0,0,1894000.0,20.88,906.561,4662.06,2023-03-27
2023-04-03,2023-04-09,2023,4,14,CAUCA,34.39172241258726,4.848571428571428,21.56,26.79714285714286,18.18857142857143,83.73857142857142,0.8228571428571428,15.20285714285714,1.448571428571429,18.93428571428572,39.66571428571429,-2.331071428571429,25.98464285714286,0.8246428571428571,0.8228571428571428,0,0,0,1942857.142857143,17.75,723.151,4588.58,2023-04-03
2023-04-10,2023-04-16,2023,4,15,CAUCA,34.39172241258726,4.927142857142856,21.62,26.34714285714286,18.70714285714286,84.48285714285714,0.8099999999999999,13.55857142857143,1.468571428571428,16.85571428571428,40.66428571428571,-1.014642857142858,26.22642857142857,0.8178571428571428,0.8142857142857143,0,0,0,1976000.0,17.75,723.151,4483.62,2023-04-10
2023-04-17,2023-04-23,2023,4,16,CAUCA,34.39172241258726,8.108571428571429,21.02857142857143,25.92428571428572,17.59285714285715,82.54571428571428,0.8285714285714285,13.87571428571429,1.615714285714286,22.91428571428571,46.52,0.223928571428571,26.23,0.82,0.8192857142857143,1,0,0,2030428.571428571,17.75,723.151,4492.18,2023-04-17
2023-04-24,2023-04-30,2023,4,17,CAUCA,34.39172241258726,6.528571428571428,21.46428571428572,26.72285714285714,18.04285714285714,84.51857142857143,0.8357142857142856,14.87571428571428,1.284285714285714,24.41285714285715,52.57142857142857,0.2278571428571423,26.44785714285715,0.8242857142857143,0.8232142857142857,1,0,0,1994000.0,17.75,723.151,4576.77,2023-04-24
2023-05-01,2023-05-07,2023,5,18,CAUCA,47.41757434133125,1.051428571428571,22.83714285714285,29.00428571428571,18.58571428571429,79.75571428571428,0.8185714285714286,16.27285714285714,0.9357142857142856,20.61571428571428,39.55,-2.053928571428571,26.99964285714286,0.8232142857142857,0.8189285714285715,0,0,0,1959571.428571429,17.38,845.853,4634.27,2023-05-01
2023-05-08,2023-05-14,2023,5,19,CAUCA,47.41757434133125,4.111428571428571,22.56571428571429,27.70571428571429,19.04428571428572,83.0657142857143,0.8085714285714286,15.74571428571429,0.9928571428571428,19.8,36.65571428571428,-0.2474999999999996,27.33928571428572,0.8228571428571428,0.8192857142857143,0,0,1,1905714.285714286,17.38,845.853,4551.27,2023-05-08
2023-05-15,2023-05-21,2023,5,20,CAUCA,47.41757434133125,4.811428571428571,22.40428571428572,27.89714285714286,19.11285714285714,83.45142857142856,0.8142857142857143,14.18857142857143,1.39,16.50285714285714,39.41714285714286,-0.600714285714286,27.8325,0.8192857142857143,0.8135714285714286,0,0,1,1928428.571428571,17.38,845.853,4529.97,2023-05-15
2023-05-22,2023-05-28,2023,5,21,CAUCA,47.41757434133125,6.127142857142857,21.58571428571429,26.20857142857143,18.80142857142857,85.99,0.8285714285714285,13.86285714285714,1.418571428571429,16.10142857142857,40.51428571428571,0.3164285714285713,27.70392857142857,0.8175,0.8128571428571428,0,0,1,1844857.142857143,17.38,845.853,4486.03,2023-05-22
2023-05-29,2023-06-04,2023,6,22,CAUCA,53.52343520650995,6.295714285714285,21.82142857142857,27.12428571428572,18.11142857142857,82.39285714285714,0.8271428571428572,15.46571428571429,1.152857142857143,21.34571428571429,41.96142857142857,-4.079285714285715,27.23392857142857,0.8196428571428571,0.8182142857142857,0,0,1,1745285.714285714,15.88,753.422,4412.59,2023-05-29
2023-06-05,2023-06-11,2023,6,23,CAUCA,58.10283085539398,1.144285714285714,21.89428571428572,26.97285714285714,18.33285714285714,82.40857142857143,0.8114285714285714,14.07285714285714,1.102857142857143,18.37857142857143,38.17857142857143,-4.323571428571428,27.05071428571429,0.8203571428571428,0.8167857142857142,0,0,1,1681428.571428571,15.88,753.422,4234.89,2023-06-05
2023-06-12,2023-06-18,2023,6,24,CAUCA,58.10283085539398,1.27,22.88142857142857,29.26571428571429,18.27714285714286,74.66,0.79,15.14571428571429,0.89,14.83714285714286,31.34,-6.645714285714286,27.39285714285714,0.8142857142857143,0.8092857142857143,0,0,1,1602285.714285714,15.88,753.422,4167.44,2023-06-12
